image,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
airplane_01b.jpg,0.4177246,0.0037078857,0.03253174,0.009689331,0.012031555,0.016342163,0.07287598,0.4892578,0.0076675415,0.05380249,0.03173828,0.01146698,0.1973877,0.05770874,0.01953125,0.028213501,0.022506714,0.01953125,0.009674072,0.010192871,0.13024902,0.0028896332,0.032287598,0.006340027,0.011642456,0.021453857,0.01737976,0.030792236,0.13000488,0.0031108856,0.0041923523,0.0037078857,0.02470398,0.0019006729,0.010650635,0.018539429,0.0036354065,0.009216309,0.040100098,0.004299164,0.022155762,0.038604736,0.054595947,0.0054130554,0.014472961,0.0051994324,0.0074386597,0.0070648193,0.00422287
album_01s.jpg,0.15258789,0.07611084,0.02116394,0.21142578,0.36108398,0.02444458,0.024749756,0.036621094,0.093688965,0.048858643,0.23510742,0.11810303,0.14147949,0.0619812,0.047576904,0.020217896,0.17614746,0.6611328,0.029815674,0.07989502,0.02130127,0.0054359436,0.058135986,0.091552734,0.07519531,0.09655762,0.020584106,0.06866455,0.047698975,0.015823364,0.02947998,0.05441284,0.02784729,0.11859131,0.0029010773,0.03326416,0.0692749,0.020385742,0.042022705,0.050994873,0.10412598,0.027114868,0.052093506,0.03845215,0.02029419,0.04611206,0.0055503845,0.051086426,0.047302246
alligator_01b.jpg,0.034240723,0.032958984,0.7524414,0.0074882507,0.0059051514,0.05987549,0.0680542,0.02355957,0.021652222,0.0073165894,0.0029125214,0.0067825317,0.001127243,0.0110321045,0.0011310577,0.0038394928,0.01361084,0.0013484955,0.0007047653,0.010009766,0.098083496,0.027374268,0.002149582,0.002571106,0.002090454,0.0047721863,0.0110321045,0.0027256012,0.02670288,0.000682354,0.01348114,0.032836914,0.03817749,0.008575439,0.014556885,0.0019798279,0.0029010773,0.021621704,0.0042381287,0.0020751953,0.0074882507,0.0050811768,0.010948181,0.0010404587,0.030273438,0.0012016296,0.012191772,0.0012598038,0.001455307
almond_01b.jpg,0.03930664,0.7441406,0.24853516,0.023010254,0.04071045,0.2932129,0.23754883,0.0035896301,0.16223145,0.018569946,0.07165527,0.0129852295,0.013191223,0.027114868,0.069885254,0.055511475,0.7241211,0.015396118,0.066589355,0.057800293,0.035308838,0.49243164,0.09967041,0.045288086,0.099731445,0.027191162,0.04257202,0.007621765,0.035095215,0.22949219,0.15661621,0.053009033,0.069885254,0.034057617,0.07623291,0.036743164,0.045959473,0.038024902,0.08050537,0.045654297,0.034332275,0.042999268,0.016281128,0.01626587,0.010566711,0.014602661,0.027328491,0.027435303,0.049926758
aloe_01b.jpg,0.057800293,0.3269043,0.24279785,0.017715454,0.020904541,0.7080078,0.22131348,0.0056762695,0.06210327,0.052093506,0.059539795,0.015007019,0.012214661,0.035339355,0.04537964,0.0993042,0.1038208,0.008125305,0.0982666,0.094177246,0.032226562,0.18640137,0.11340332,0.09075928,0.06762695,0.04586792,0.013442993,0.01586914,0.046203613,0.05203247,0.19042969,0.01737976,0.031143188,0.029922485,0.12084961,0.034179688,0.026779175,0.0413208,0.02180481,0.02619934,0.0440979,0.040130615,0.027770996,0.011421204,0.015853882,0.012786865,0.01927185,0.03845215,0.022033691
alpaca_01b.jpg,0.035003662,0.084106445,0.76123047,0.019378662,0.0107421875,0.038330078,0.06188965,0.039794922,0.05126953,0.066101074,0.00085401535,0.02079773,0.0019416809,0.021087646,0.0004811287,0.014007568,0.0023002625,0.005050659,0.0002090931,0.028869629,0.040374756,0.009597778,0.0021743774,0.0030994415,0.0042648315,0.008155823,0.016525269,0.005706787,0.046203613,0.00064992905,0.0077552795,0.014839172,0.07318115,0.0032596588,0.0018672943,0.0023822784,0.010948181,0.007724762,0.009780884,0.006877899,0.022369385,0.005924225,0.015541077,0.0010385513,0.0345459,0.0024929047,0.0045280457,0.0023422241,0.0013151169
altar_01b.jpg,0.2854004,0.06732178,0.036010742,0.14416504,0.66064453,0.072509766,0.10949707,0.06744385,0.29663086,0.062316895,0.1116333,0.32128906,0.22888184,0.049865723,0.030548096,0.016784668,0.07043457,0.21862793,0.04977417,0.059539795,0.01574707,0.01675415,0.05331421,0.077941895,0.049682617,0.12585449,0.013931274,0.15441895,0.03326416,0.004917145,0.042877197,0.08630371,0.05154419,0.047943115,0.015266418,0.027694702,0.013328552,0.02809143,0.04949951,0.05291748,0.06707764,0.09222412,0.13647461,0.11187744,0.040527344,0.021118164,0.013420105,0.07421875,0.034606934
aluminum_foil_01b.jpg,0.4609375,0.05871582,0.047302246,0.22644043,0.2668457,0.027648926,0.08660889,0.028060913,0.13293457,0.05041504,0.039794922,0.06781006,0.020248413,0.09460449,0.033569336,0.11859131,0.04736328,0.07873535,0.027359009,0.105041504,0.03543091,0.026428223,0.047088623,0.06008911,0.06237793,0.089904785,0.035247803,0.08660889,0.024597168,0.020095825,0.028167725,0.12683105,0.048217773,0.16699219,0.01399231,0.047454834,0.028427124,0.06439209,0.050750732,0.05718994,0.036621094,0.04458618,0.04776001,0.033996582,0.037017822,0.043121338,0.020523071,0.023895264,0.021011353
amber_01b.jpg,0.18334961,0.044830322,0.17675781,0.019546509,0.01133728,0.14916992,0.35009766,0.038909912,0.038635254,0.09436035,0.025939941,0.02897644,0.03338623,0.080444336,0.20239258,0.066589355,0.014518738,0.0068855286,0.021606445,0.051086426,0.08538818,0.0871582,0.09857178,0.030639648,0.05203247,0.045318604,0.044799805,0.03237915,0.115600586,0.140625,0.07104492,0.03656006,0.04534912,0.010475159,0.061645508,0.053588867,0.037078857,0.08105469,0.039886475,0.022460938,0.040527344,0.07476807,0.03781128,0.004634857,0.026290894,0.0181427,0.08300781,0.02897644,0.011543274
ambulance_01b.jpg,0.32885742,0.0025959015,0.056243896,0.01953125,0.13208008,0.039123535,0.20788574,0.67578125,0.009994507,0.09552002,0.027175903,0.050994873,0.21972656,0.051361084,0.024993896,0.0041160583,0.010681152,0.0128479,0.029205322,0.012794495,0.027694702,0.006290436,0.030273438,0.0029754639,0.009269714,0.039245605,0.039276123,0.056549072,0.066467285,0.0015792847,0.004840851,0.01626587,0.058898926,0.001912117,0.01374054,0.006374359,0.0034637451,0.034210205,0.045013428,0.009727478,0.024734497,0.063964844,0.13916016,0.03564453,0.030960083,0.002746582,0.03265381,0.012825012,0.004459381
amplifier_01s.jpg,0.59472656,0.023727417,0.006072998,0.025665283,0.21081543,0.008506775,0.0110321045,0.07006836,0.036743164,0.03781128,0.03555298,0.0635376,0.67041016,0.025039673,0.091430664,0.031021118,0.11468506,0.19677734,0.027786255,0.027633667,0.007762909,0.009780884,0.04208374,0.05758667,0.07019043,0.1307373,0.013198853,0.10656738,0.023803711,0.0028648376,0.017150879,0.023376465,0.029541016,0.049041748,0.0059394836,0.046020508,0.013328552,0.01889038,0.060424805,0.018615723,0.020233154,0.04067993,0.060150146,0.062316895,0.020492554,0.03265381,0.006626129,0.030563354,0.011314392
anchor_01b.jpg,0.56640625,0.012420654,0.07287598,0.026687622,0.05529785,0.044158936,0.44848633,0.12249756,0.1038208,0.029037476,0.0067634583,0.019256592,0.048583984,0.1295166,0.025100708,0.066467285,0.0055503845,0.009284973,0.0054855347,0.07891846,0.15026855,0.019943237,0.01763916,0.003124237,0.01979065,0.034301758,0.058502197,0.048431396,0.070739746,0.008995056,0.008888245,0.035827637,0.036468506,0.0066871643,0.015350342,0.025634766,0.016281128,0.028442383,0.06359863,0.022445679,0.02746582,0.10699463,0.07525635,0.0063438416,0.046142578,0.012031555,0.044189453,0.019424438,0.003545761
ankle_01b.jpg,0.07891846,0.16101074,0.2680664,0.30810547,0.09387207,0.015426636,0.017242432,0.02017212,0.03656006,0.76220703,0.016815186,0.0063095093,0.09075928,0.3918457,0.050323486,0.092041016,0.052825928,0.06222534,0.0017614365,0.08526611,0.038330078,0.07434082,0.029922485,0.043945312,0.18359375,0.10449219,0.0793457,0.0132751465,0.07489014,0.066589355,0.050720215,0.030151367,0.06732178,0.018585205,0.006389618,0.1048584,0.6875,0.048675537,0.06732178,0.23022461,0.14807129,0.049957275,0.02267456,0.0076065063,0.018295288,0.1159668,0.033843994,0.045013428,0.015014648
anklet_01b.jpg,0.21398926,0.06561279,0.12213135,0.3635254,0.06652832,0.06793213,0.05001831,0.02923584,0.07281494,0.53564453,0.061157227,0.16918945,0.06188965,0.19152832,0.19042969,0.1842041,0.03378296,0.04611206,0.010650635,0.14465332,0.051757812,0.066101074,0.13342285,0.30273438,0.18273926,0.14550781,0.07122803,0.083496094,0.109558105,0.14697266,0.12854004,0.07940674,0.07385254,0.08465576,0.032928467,0.19128418,0.25805664,0.107421875,0.04168701,0.08355713,0.1463623,0.09234619,0.033996582,0.018218994,0.040039062,0.15698242,0.08618164,0.16345215,0.03765869
ant_01b.jpg,0.04360962,0.05429077,0.67578125,0.015045166,0.00598526,0.16210938,0.04949951,0.02104187,0.015701294,0.107421875,0.044677734,0.015487671,0.02041626,0.030853271,0.01751709,0.026809692,0.015098572,0.0074043274,0.025619507,0.035064697,0.12634277,0.07519531,0.029312134,0.008018494,0.025039673,0.03555298,0.024002075,0.008918762,0.14294434,0.030380249,0.109680176,0.02848816,0.034698486,0.014472961,0.30810547,0.017578125,0.05419922,0.07531738,0.026550293,0.01826477,0.03970337,0.03050232,0.018829346,0.00333786,0.015670776,0.0069847107,0.04876709,0.0074310303,0.018341064
anteater_01b.jpg,0.025268555,0.04458618,0.86816406,0.035217285,0.013313293,0.039642334,0.046539307,0.032348633,0.033599854,0.0758667,0.0025024414,0.018127441,0.0021324158,0.01953125,0.0005235672,0.009414673,0.0036640167,0.0037651062,0.000269413,0.019424438,0.045684814,0.017440796,0.0021743774,0.0055351257,0.004886627,0.006095886,0.02897644,0.0048103333,0.045776367,0.00029420853,0.016220093,0.020339966,0.04067993,0.0078125,0.0103302,0.0037956238,0.015777588,0.013374329,0.0071754456,0.00844574,0.02041626,0.0076065063,0.01272583,0.0008573532,0.021942139,0.0048675537,0.0068511963,0.003944397,0.0019569397
antelope_01b.jpg,0.013145447,0.036743164,0.9301758,0.034484863,0.006969452,0.061706543,0.03918457,0.017318726,0.019348145,0.09448242,0.009376526,0.016326904,0.0013227463,0.012924194,0.0007224083,0.0073165894,0.0035095215,0.004081726,0.00037765503,0.015808105,0.029205322,0.016586304,0.005924225,0.017578125,0.0075035095,0.007797241,0.017166138,0.005470276,0.04876709,0.0009584427,0.015510559,0.022079468,0.044677734,0.014282227,0.017990112,0.0044555664,0.014472961,0.015365601,0.0070266724,0.008140564,0.020507812,0.00642395,0.014953613,0.00043296814,0.026885986,0.006134033,0.006477356,0.0039520264,0.0041999817
antenna_01b.jpg,0.53222656,0.028701782,0.027069092,0.010528564,0.032928467,0.033477783,0.21398926,0.23657227,0.029876709,0.013633728,0.038604736,0.01763916,0.1694336,0.10876465,0.1048584,0.07287598,0.09039307,0.06097412,0.009719849,0.110839844,0.11798096,0.012145996,0.033081055,0.004737854,0.02116394,0.018829346,0.13024902,0.12658691,0.14685059,0.024841309,0.018615723,0.0126953125,0.04336548,0.012550354,0.013450623,0.027328491,0.021865845,0.01927185,0.10015869,0.015602112,0.032714844,0.048858643,0.07556152,0.006969452,0.016067505,0.013557434,0.013900757,0.016983032,0.008758545
anvil_01b.jpg,0.69921875,0.024139404,0.088012695,0.10253906,0.06121826,0.06097412,0.31518555,0.044067383,0.1862793,0.058898926,0.0063438416,0.064208984,0.012550354,0.09893799,0.035125732,0.21765137,0.009780884,0.005420685,0.018066406,0.07086182,0.03918457,0.054626465,0.03540039,0.030654907,0.0463562,0.059143066,0.056610107,0.050689697,0.02684021,0.019104004,0.025283813,0.051330566,0.040161133,0.024246216,0.020111084,0.046020508,0.007701874,0.04058838,0.03137207,0.034057617,0.01663208,0.08190918,0.05227661,0.011505127,0.03338623,0.022033691,0.053100586,0.020492554,0.0062026978
appetizer_01b.jpg,0.066101074,0.83447266,0.08709717,0.008850098,0.047332764,0.06970215,0.049957275,0.0036506653,0.03942871,0.01171875,0.022628784,0.017349243,0.02810669,0.012336731,0.04534912,0.026916504,0.06149292,0.031021118,0.056030273,0.023376465,0.035949707,0.042022705,0.050994873,0.024490356,0.041137695,0.021621704,0.011665344,0.012237549,0.028808594,0.05166626,0.02758789,0.011329651,0.05441284,0.031555176,0.01158905,0.0132751465,0.008964539,0.019058228,0.033477783,0.013664246,0.017852783,0.019607544,0.013572693,0.0070533752,0.0057258606,0.0064888,0.006931305,0.009231567,0.022537231
apple_01b.jpg,0.045013428,0.83251953,0.13244629,0.04788208,0.05718994,0.22045898,0.061431885,0.0041275024,0.025268555,0.07476807,0.11981201,0.025497437,0.020980835,0.04397583,0.17749023,0.08831787,0.1361084,0.03878784,0.1517334,0.04458618,0.042877197,0.10913086,0.19836426,0.27929688,0.20117188,0.05822754,0.038879395,0.023422241,0.10473633,0.42822266,0.1439209,0.051361084,0.10467529,0.14086914,0.118774414,0.046081543,0.055725098,0.11242676,0.052764893,0.02809143,0.055114746,0.02810669,0.012016296,0.012359619,0.009017944,0.03567505,0.05718994,0.041534424,0.11193848
apple_tree_01b.jpg,0.05014038,0.3581543,0.16784668,0.040618896,0.05166626,0.6850586,0.38720703,0.008377075,0.077941895,0.04147339,0.08416748,0.010215759,0.010398865,0.030212402,0.04547119,0.044433594,0.17944336,0.01210022,0.06964111,0.059326172,0.011749268,0.09484863,0.17749023,0.08703613,0.07745361,0.020980835,0.026412964,0.022506714,0.04257202,0.10614014,0.06549072,0.015899658,0.026229858,0.01725769,0.049072266,0.02961731,0.025756836,0.02810669,0.02961731,0.028167725,0.060302734,0.053588867,0.03010559,0.007396698,0.015525818,0.012481689,0.01626587,0.0390625,0.035736084
applesauce_01b.jpg,0.08758545,0.88916016,0.07385254,0.008918762,0.07531738,0.01574707,0.020889282,0.0037078857,0.008346558,0.10839844,0.0020503998,0.028930664,0.031677246,0.04559326,0.36035156,0.033966064,0.010398865,0.019424438,0.12890625,0.01184845,0.007106781,0.061767578,0.030563354,0.04272461,0.055603027,0.07977295,0.022842407,0.019943237,0.025558472,0.07849121,0.026550293,0.015159607,0.1184082,0.03390503,0.007827759,0.008781433,0.014335632,0.053009033,0.016311646,0.032104492,0.014701843,0.021621704,0.011047363,0.016921997,0.00598526,0.0076675415,0.02041626,0.0051612854,0.022415161
apron_01b.jpg,0.16369629,0.07946777,0.04663086,0.69189453,0.16503906,0.039978027,0.039154053,0.023269653,0.057556152,0.1685791,0.052612305,0.022018433,0.0074310303,0.11694336,0.019927979,0.034179688,0.050201416,0.028701782,0.013122559,0.015350342,0.008148193,0.009803772,0.04373169,0.06866455,0.034484863,0.06304932,0.011009216,0.015220642,0.016540527,0.010131836,0.003250122,0.01071167,0.01625061,0.022155762,0.0022907257,0.032714844,0.02267456,0.012031555,0.01121521,0.035949707,0.066223145,0.03353882,0.05090332,0.007575989,0.0132369995,0.01625061,0.005130768,0.014007568,0.010177612
aquarium_01b.jpg,0.107421875,0.15539551,0.12658691,0.015487671,0.0960083,0.059539795,0.050323486,0.028015137,0.09979248,0.05319214,0.08093262,0.006095886,0.31567383,0.058898926,0.00957489,0.033477783,0.07397461,0.10614014,0.010032654,0.05014038,0.31323242,0.023773193,0.034423828,0.01625061,0.06982422,0.05899048,0.00894928,0.02748108,0.119384766,0.014060974,0.035949707,0.02128601,0.03527832,0.0077552795,0.037200928,0.054992676,0.12719727,0.018875122,0.11047363,0.05718994,0.10394287,0.07696533,0.047424316,0.004310608,0.019378662,0.024612427,0.017303467,0.041137695,0.014144897
arch_01b.jpg,0.34594727,0.01386261,0.09979248,0.01335144,0.08117676,0.045043945,0.5048828,0.21203613,0.06585693,0.026153564,0.009918213,0.040161133,0.05166626,0.064086914,0.093322754,0.01979065,0.01386261,0.016326904,0.00705719,0.062316895,0.18005371,0.0552063,0.013023376,0.0036296844,0.012748718,0.015701294,0.066467285,0.058441162,0.09991455,0.012527466,0.034240723,0.10449219,0.05090332,0.011070251,0.021408081,0.012992859,0.016326904,0.06488037,0.096191406,0.019592285,0.03262329,0.06222534,0.066345215,0.015731812,0.039794922,0.009086609,0.06451416,0.015365601,0.0055770874
arm_01b.jpg,0.17077637,0.02784729,0.18273926,0.103393555,0.016235352,0.043273926,0.064208984,0.061187744,0.009475708,0.6933594,0.015640259,0.011940002,0.046020508,0.10650635,0.049041748,0.1586914,0.016723633,0.008613586,0.0069770813,0.11553955,0.027374268,0.07702637,0.056854248,0.022079468,0.096191406,0.109313965,0.045959473,0.016845703,0.05609131,0.014007568,0.039855957,0.016464233,0.05697632,0.016784668,0.0116119385,0.07318115,0.2692871,0.097229004,0.056121826,0.06323242,0.066345215,0.040008545,0.04284668,0.0098724365,0.01991272,0.0637207,0.02619934,0.03656006,0.005241394
armor_01b.jpg,0.6269531,0.0073165894,0.033721924,0.18005371,0.014839172,0.028930664,0.038604736,0.06964111,0.07171631,0.17553711,0.019119263,0.29174805,0.03704834,0.095336914,0.074523926,0.11755371,0.0345459,0.014839172,0.0109939575,0.087890625,0.028762817,0.0059127808,0.022033691,0.024993896,0.031982422,0.07397461,0.08880615,0.087402344,0.040924072,0.009391785,0.05581665,0.023956299,0.04849243,0.024932861,0.0068893433,0.07720947,0.057495117,0.15771484,0.014282227,0.02722168,0.026611328,0.02696228,0.042175293,0.019363403,0.03475952,0.027069092,0.06732178,0.05117798,0.007133484
arrow_01b.jpg,0.4465332,0.039093018,0.08660889,0.064819336,0.079589844,0.04067993,0.16052246,0.06384277,0.23034668,0.04574585,0.037963867,0.0262146,0.059661865,0.08679199,0.11035156,0.12609863,0.17053223,0.066467285,0.01007843,0.27172852,0.1282959,0.11340332,0.032287598,0.015853882,0.06903076,0.072387695,0.1517334,0.074035645,0.070129395,0.04373169,0.08758545,0.20593262,0.040771484,0.11767578,0.025421143,0.08691406,0.107788086,0.0770874,0.15588379,0.08758545,0.05831909,0.083618164,0.03955078,0.036376953,0.044067383,0.05718994,0.055358887,0.04107666,0.018722534
artichoke_01b.jpg,0.024841309,0.7368164,0.22802734,0.02017212,0.017318726,0.7607422,0.16699219,0.002193451,0.039611816,0.03857422,0.046539307,0.011550903,0.0051231384,0.024139404,0.061431885,0.06939697,0.11102295,0.009468079,0.13659668,0.077819824,0.032043457,0.13867188,0.12658691,0.107177734,0.06488037,0.0637207,0.030014038,0.013954163,0.045532227,0.1385498,0.07342529,0.010391235,0.031143188,0.06915283,0.07922363,0.019943237,0.018981934,0.033599854,0.013198853,0.02041626,0.041625977,0.037719727,0.015617371,0.0072250366,0.01197052,0.010826111,0.011375427,0.019714355,0.02319336
arugula_01b.jpg,0.077819824,0.7558594,0.1607666,0.023422241,0.02279663,0.5991211,0.05834961,0.002746582,0.05987549,0.036499023,0.032836914,0.008201599,0.011116028,0.04534912,0.032226562,0.19006348,0.089538574,0.024383545,0.0619812,0.14562988,0.022033691,0.109680176,0.060638428,0.08850098,0.08691406,0.043762207,0.023422241,0.015899658,0.042816162,0.042633057,0.06210327,0.00907135,0.02645874,0.06210327,0.0340271,0.028549194,0.048858643,0.020019531,0.020248413,0.031799316,0.044525146,0.022537231,0.017349243,0.005958557,0.00957489,0.023864746,0.0062065125,0.029876709,0.017578125
ashtray_01s.jpg,0.41674805,0.29907227,0.038635254,0.030670166,0.05670166,0.061645508,0.06347656,0.0209198,0.032958984,0.038909912,0.036010742,0.020095825,0.12463379,0.026763916,0.15600586,0.12988281,0.19641113,0.06945801,0.15234375,0.06561279,0.020065308,0.08709717,0.055511475,0.036865234,0.081970215,0.050750732,0.08734131,0.060302734,0.052581787,0.03503418,0.053497314,0.02357483,0.053497314,0.05670166,0.020217896,0.04724121,0.029067993,0.04647827,0.10192871,0.032287598,0.02619934,0.030563354,0.043395996,0.025024414,0.012275696,0.023895264,0.016708374,0.021408081,0.025604248
asparagus_01b.jpg,0.09741211,0.5996094,0.1739502,0.02859497,0.03616333,0.38330078,0.16430664,0.00434494,0.13098145,0.022415161,0.026107788,0.016357422,0.008392334,0.020553589,0.022079468,0.087768555,0.33691406,0.018463135,0.07098389,0.08618164,0.025253296,0.1619873,0.044067383,0.03262329,0.038330078,0.031799316,0.03765869,0.018707275,0.024093628,0.04345703,0.07556152,0.020248413,0.038635254,0.029907227,0.0256958,0.018859863,0.016555786,0.01876831,0.02684021,0.031921387,0.029708862,0.023483276,0.018005371,0.011062622,0.013145447,0.01033783,0.009132385,0.013648987,0.013755798
avocado_01b.jpg,0.07104492,0.6621094,0.12023926,0.011505127,0.030441284,0.22546387,0.06842041,0.0034828186,0.058898926,0.021484375,0.043029785,0.024841309,0.022247314,0.025863647,0.110839844,0.0546875,0.08526611,0.02029419,0.08648682,0.03277588,0.026855469,0.09088135,0.06878662,0.04699707,0.06109619,0.03869629,0.026260376,0.016723633,0.037384033,0.08526611,0.06732178,0.014198303,0.03817749,0.038970947,0.034820557,0.024658203,0.018234253,0.042388916,0.028869629,0.024002075,0.01979065,0.026412964,0.020843506,0.00945282,0.007255554,0.010612488,0.015510559,0.02029419,0.023605347
